,Text,Language
399,నేను కంగారుపడ్డాను.,Telugu
400,ఇది నా తప్పు.,Telugu
401,మీరు బదులుగా ఎవరైనా పని చేయాలనుకుంటే నేను దానిని వివరించాను.,Telugu
402,నేను నన్ను దాచగలనా?,Telugu
403,నేను నా స్నేహితుడిని చూస్తున్నాను.,Telugu
404,"మీరు నన్ను దాచగలరా, వెళ్ళడానికి సమయం, నేను వెళ్ళడం మంచిది, అంటే నేను అప్పటికే వెళ్ళాలి.",Telugu
405,నీకు అది తెలుసు.,Telugu
406,ఇది నిజానికి 1 9 PM.,Telugu
407,ఈ సమయంలో.,Telugu
408,నేను వీడ్కోలు చెప్పడానికి మరొక మార్గంలో వెళ్ళడం మంచిది.,Telugu
409,"నేను మీకు చెప్తాను, అంటే మీ గురించి శ్రద్ధ వహించండి.",Telugu
410,నేను మిమ్మల్ని తరువాత చూస్తాను.,Telugu
411,జాగ్రత్త.,Telugu
412,మీరు ఈ వీడియోను చూసిన రోజు నాకు తెలియదు కాని ఇది శుక్రవారం ఉంటే శుక్రవారం.,Telugu
413,స్వర్గం శుక్రవారం అని లేదా స్వర్గం శనివారం చెప్పినట్లు అనుకున్నారని చెప్పడానికి ధన్యవాదాలు.,Telugu
414,"ఇది చాలా సంతోషంగా ఉంది, మరియు ఇది ఆంగ్లంలో 50 వాక్యాలు దయచేసి మీకు మరింత ఆసక్తికరమైన శైలులు తెలిస్తే నాకు తెలియజేయండి.",Telugu
415,ఇది ఎక్కడైనా ఎరుపు బటన్ కలిగి ఉంటుంది.,Telugu
416,హలో మరియు స్వాగతం.,Telugu
417,ఈ వీడియోలో మీరు ఉపయోగించగల 100 సాధారణ మరియు ఉపయోగకరమైన వాక్యాలను నేను మీకు ఇస్తాను.,Telugu
418,మీరు నా తర్వాత వాక్య శిక్షణ విన్నప్పుడు.,Telugu
419,నేను ఉపయోగించే వాయిస్ యొక్క స్వరంతో సహా నా ఉచ్చారణను కాపీ చేయడానికి ప్రయత్నించండి.,Telugu
420,సరే ప్రారంభిద్దాం.,Telugu
421,ప్రాథమిక శుభాకాంక్షలు అది ఎలా జరుగుతోంది?,Telugu
422,విషయాలు ఎలా ఉన్నాయి?,Telugu
423,ఏమిటి సంగతులు?,Telugu
424,మిమ్ములని కలసినందుకు సంతోషం.,Telugu
425,చాలా కాలం చూడలేదు.,Telugu
426,నువ్వు ఎలా వున్నవు?,Telugu
427,మంచిది కృతజ్ఞతలు.,Telugu
428,మీ గురించి ఎలా?,Telugu
429,ఇక లేదు.,Telugu
430,దినచర్య.,Telugu
431,నేను వెళ్ళాలి అనుకుంటున్నాను.,Telugu
432,ఇది మీరు తరువాత చూసే ఆనంద సమావేశం.,Telugu
433,అందుబాటులో ఉండు.,Telugu
434,సమాచారం అడగడం.,Telugu
435,ఈ పదానికి అర్థం ఏమిటో మీరు నాకు చెప్పగలరా?,Telugu
436,లైబ్రరీ ఎక్కడ ఉందో మీకు తెలుసా?,Telugu
437,సంకోచం.,Telugu
438,ఇది మంచి ప్రశ్న.,Telugu
439,నన్ను చూడనివ్వండి.,Telugu
440,నేను ఒక్క క్షణం ఆలోచిస్తాను.,Telugu
441,పునరావృతం కోరుతుంది.,Telugu
442,ఎగ్జిక్యూట్స్ M?,Telugu
443,క్షమించండి నేను దానిని పట్టుకోలేదు.,Telugu
444,మీరు దానిని పునరావృతం చేయాలనుకుంటున్నారా?,Telugu
445,దయచేసి మీరు కొంచెం నెమ్మదిగా మాట్లాడగలరా?,Telugu
446,"""నాకు తెలియదు.""",Telugu
447,నాకు తెలియదని నేను భయపడుతున్నాను.,Telugu
448,"మీకు సహాయం చేయలేరు, క్షమించండి.",Telugu
449,నన్ను కూర్చోవడం.,Telugu
450,వ్యాఖ్యలు.,Telugu
451,దాని గురించి మీరు ఏమనుకుంటున్నారు?,Telugu
452,దాని గురించి మీ అభిప్రాయాలు ఏమిటి?,Telugu
453,ఇది మంచి ఆలోచన అని నేను అనుకుంటున్నాను.,Telugu
454,నేను పని చేయడానికి గౌరవించను.,Telugu
455,"నాకు, ఇది నగరంలోని ఉత్తమ రెస్టారెంట్.",Telugu
456,ఒక ప్రశ్నను నివారిస్తుంది.,Telugu
457,ఈ విషయంపై నాకు ఎటువంటి వ్యాఖ్య లేదు.,Telugu
458,నేను మిమ్మల్ని తిరిగి తీసుకువస్తాను.,Telugu
459,నాకు చెప్పే స్వేచ్ఛ లేదు.,Telugu
460,అంగీకరించారు మరియు అంగీకరించలేదు.,Telugu
461,అంతకన్నా ఒప్పుకొలేను.,Telugu
462,మీరు చెప్పింది నిజమే.,Telugu
463,నేను మీతో 100%అంగీకరిస్తున్నాను.,Telugu
464,మీరు తలపై గోరు కొట్టారు.,Telugu
465,నేను అంగీకరిస్తున్నానని నాకు తెలియదు.,Telugu
466,నేను అంగీకరించను అని భయపడుతున్నాను.,Telugu
467,మీరు తప్పుగా భావిస్తున్నాను.,Telugu
468,మంచి తగ్గిపోతుంది.,Telugu
469,మీకు ఆటంకం కలిగించినందుకు క్షమించండి.,Telugu
470,నేను మిమ్మల్ని ఒక క్షణం ఆపగలనా?,Telugu
471,నేను ఇక్కడకు దూకితే మీరు పట్టించుకోవడం లేదా?,Telugu
472,కొనసాగించండి.,Telugu
473,ఉండక్కడ.,Telugu
474,నన్ను పూర్తి చేద్దాం.,Telugu
475,ఒక క్షణం పట్టుకోండి.,Telugu
476,సూచనలు.,Telugu
477,మేము సినిమాలకు వెళుతున్నామని మీరు ఏమి చెబుతారు?,Telugu
478,ఈ రాత్రి విందు కోసం పిజ్జా తినడం గురించి ఏమిటి?,Telugu
479,ఇది మంచిది.,Telugu
480,నాకు మంచి అనుభూతి.,Telugu
481,దాని గురించి నాకు ఖచ్చితంగా తెలియదు.,Telugu
482,"లేదు, నేను అలా అనుకోను.",Telugu
483,ప్రణాళికలు సిద్ధం చేయబడుతున్నాయి.,Telugu
484,ఈ రాత్రికి ఏమి చేస్తున్నావు?,Telugu
485,రేపు మీకు ఏమైనా ప్రణాళికలు వచ్చాయా?,Telugu
486,వచ్చే శనివారం మీరు స్వేచ్ఛగా ఉన్నారా?,Telugu
487,మీరు ఈ వారాంతంలో ఏదైనా చేయాలనుకుంటున్నారా?,Telugu
488,"వాస్తవానికి, మీ మనస్సులో ఏముంది?",Telugu
489,నేను ప్రతి వారాంతంలో స్వేచ్ఛగా ఉన్నాను మరియు మేము ఏదో చేయగలం.,Telugu
490,"లేదు, క్షమించండి, నేను ఇప్పటికే కొన్ని ప్రణాళికలపై పిచ్చివాడిని.",Telugu
491,నేను రేపు బిజీగా ఉన్నాను.,Telugu
492,నేను ఏదో చేయాలనుకుంటున్నాను కానీ నేను చేయలేను.,Telugu
493,అనుమతి.,Telugu
494,నేను మీ సెల్ ఫోన్‌ను ఉపయోగిస్తే మీరు పట్టించుకోవడం లేదా?,Telugu
495,రేపు సెలవు తీసుకోవడం ద్వారా సరేనా?,Telugu
496,"అవును, దయచేసి నిర్ధారించుకోండి, ముందుకు సాగండి.",Telugu
497,ఎప్పుడూ లేదు.,Telugu
498,"దురదృష్టవశాత్తు, నేను అవసరం లేదని చెప్పాలనుకుంటున్నాను.",Telugu
499,మీకు అక్కరలేదు.,Telugu
500,నాకు భయంగా ఉంది.,Telugu
501,అభ్యర్థనలు నిర్వహిస్తారు.,Telugu
502,మీరు నాకు ఉప్పు ఇవ్వగలరా?,Telugu
503,దయచేసి?,Telugu
504,నేను కొంత డబ్బు ఇవ్వాలనుకుంటున్నారా?,Telugu
505,ఇది నాకు సహాయం చేయగలదా అని నేను ఆలోచిస్తున్నాను.,Telugu
506,అక్కడ ఏ సమస్య లేదు.,Telugu
507,అవును ఖచ్చితంగా తెలియదు.,Telugu
508,నేను సహాయం చేయడం సంతోషంగా ఉంది.,Telugu
509,"క్షమించండి, నేను చేయలేను.",Telugu
510,నేను చేయలేనని భయపడుతున్నాను.,Telugu
511,ఆఫర్లు ప్రదర్శిస్తాయి.,Telugu
512,నేను నాకు ఒక గ్లాసు నీరు ఇవ్వవచ్చా?,Telugu
513,కొన్ని ఐస్ క్రీముల గురించి ఏమిటి?,Telugu
514,నేను ఇంటికి వెళ్లాలనుకుంటున్నారా?,Telugu
515,అవును దయచేసి.,Telugu
516,"అది మంచిది, ధన్యవాదాలు.",Telugu
517,నేను బాగానే ఉన్నాను కాని ఏ వాగ్దానం చేసినందుకు ధన్యవాదాలు.,Telugu
518,"లేదు, నేను బాగున్నాను, ధన్యవాదాలు.",Telugu
519,ప్రజలకు ధన్యవాదాలు.,Telugu
520,ఒక మిలియన్ ధన్యవాదాలు.,Telugu
521,నేను నిజంగా చీర్స్ అభినందిస్తున్నాను.,Telugu
522,అది మీకు చాలా రకమైనది.,Telugu
523,నేను మీకు తగినంత కృతజ్ఞతలు చెప్పలేను.,Telugu
524,ఇది ఏమీ కాదు.,Telugu
525,దాని గురించి ప్రస్తావించవద్దు.,Telugu
526,ఎప్పుడైనా.,Telugu
527,నా ఆనందం.,Telugu
528,ఒకరి కోసం వేచి ఉండమని ప్రాంప్ట్ చేశారు.,Telugu
529,మీరు నిలిపివేయగలరా?,Telugu
530,ఒక క్షణం వేలాడదీయండి.,Telugu
531,ఒక క్షణం భరించండి.,Telugu
532,నేను నీతో ఉంటాను.,Telugu
533,క్షమాపణ.,Telugu
534,నేను క్షమించండి.,Telugu
535,దయచేసి నా క్షమాపణ అంగీకరించండి.,Telugu
536,దాని గురించి చింతించకండి.,Telugu
537,చింతించకండి.,Telugu
538,"సరే, సాధారణ వాక్యాలు మరియు శైలుల గురించి మీకు మరిన్ని పాఠాలు అవసరమైతే, దిగువ వ్యాఖ్య విభాగంలో నాకు తెలియజేయండి.",Telugu
539,"మీరు ఈ వీడియోను ఇష్టపడితే, యూట్యూబ్‌లో పొందడానికి కింది పాఠాలకు సభ్యత్వాన్ని పొందటానికి సభ్యత్వాన్ని పొందటానికి సభ్యత్వాన్ని పొందడాన్ని గుర్తు చేయండి.",Telugu
540,"సంతోషకరమైన అధ్యయనం, మరొక పాఠంలో నేను త్వరలో మిమ్మల్ని చూస్తాను.",Telugu
541,"మరియన్ అనే మహిళ, ఒక చిన్న గ్రామంలో ఒకసారి నివసించింది.",Telugu
542,"ఆమె ఏకైక కుమార్తె నర్సిసా మారియన్ చాలా వినయపూర్వకమైన నర్సిసా, అయినప్పటికీ, ఆమె ఒక జీవి అని మాటలకు మించిన అందమైన విషయం అని మీరు చూస్తారు.",Telugu
543,నర్సిస్సా బొమ్మ యొక్క అత్యంత ఆసక్తికరమైన భాగం మరియు మీరు ఉండాలనుకున్నట్లుగా ఆమె తనను తాను ప్రేమించడం.,Telugu
544,"నన్ను కాల్చడానికి నాకు సహాయం చెయ్యండి ఈ విత్తనాలను నాటడానికి నర్సిస్సా నాకు సహాయపడుతుంది మరియు మీరు నా ముఖానికి ఎందుకు చెడుగా ఉన్నారు, నా అందమైన వేళ్ళపై మురికిగా ఉంటే అది నర్సిస్సా సమస్య.",Telugu
545,"ఆమె ఉద్యోగం చేయడానికి తనకు చాలా పెద్దదని ఆమె భావించింది, మరియు వివాహంలో నర్సిసస్ అడగడానికి చాలా మంది విలాసవంతమైనవారు వచ్చారు.",Telugu
546,"ఆమె అందం కేవలం చాలా వారీగా ఉన్నప్పటికీ, ఆమె అందరికీ నిరాకరించింది, మరియు నిన్న మీరు వారికి ఎందుకు చెప్పారు?",Telugu
547,"పక్షికి పక్షి వంటి చిన్న కళ్ళు ఉంటే, నేను అతని దగ్గరకు రావటానికి ఇష్టపడను.",Telugu
548,"అతను కుట్టుపని చేయనప్పుడు, చివరి స్టాప్ లేదు, నేను ఇక వినడానికి ఇష్టపడను, పురుషులు నిజంగా మంచివారని నేను తెలుసుకోవాలనుకుంటున్నాను.",Telugu
549,మీరు యువరాజు లేదా గుర్రం వంటి వారిని అర్థం చేసుకోవలసిన ప్రతిదీ కాదా?,Telugu
550,"ఓహ్, ఆమె ఒక రాత్రి నిద్రపోతున్నప్పుడు, ఆమె తల్లి ఆమె వైపు మరియు ఆమె చుట్టూ చూసింది.",Telugu
551,"నా అభిమాన పిల్లవాడు చాలా అందంగా మరియు అందమైనవాడు, కానీ మీరు మీ అందం కంటే మరేమీ పట్టించుకోరు.",Telugu
552,"ఆ సమయంలో, నర్సిసస్ నిద్రను చూసి నవ్వడం ప్రారంభించాడు, మరుసటి రోజు ఉదయం చాలా ఆసక్తికరమైన కల జరిగిందని తల్లి ఆశ్చర్యపోయింది.",Telugu
553,"నేను మేల్కొన్నాను, ఆమె అంతా నవ్వింది, మరియు ఇక్కడ చిరునవ్వుతో మరియు మీరు కలలుగన్నది నాకు చెప్పండి.",Telugu
554,గత రాత్రి ఇది ఒక అద్భుతమైన కల మరియు ఈ యువరాజు నా వద్దకు వచ్చారని మీకు తెలుసు.,Telugu
555,"అతను బంగారు క్యారేజ్ ధరించి, పైభాగంలో మరియు పైభాగంలోకి మరియు పైకి క్రిందికి క్రిందికి మరియు పైకి క్రిందికి వచ్చాడని చెప్పాడు.",Telugu
556,"నా వివాహ దుస్తులలో నేను బంగారుగా ఉన్నప్పుడు, దాని ఉత్తమ భాగం మీకు తెలుసు, అయితే, నర్సిసా నన్ను అద్భుతమైనది మాత్రమే చూసింది.",Telugu
557,"ఇది చాలా అహంభావ కల మరియు మీరు ఏమి చెబుతున్నారో మీకు తెలియదు, నా గురించి కలలు కంటున్నది ఇక్కడ తినడం కంటే కల చాలా అవసరం.",Telugu
558,"పేద నర్సిసస్ ఆమె తల్లి గురించి ఆలోచించండి, కుమార్తె గురించి మరియు ఎలా.",Telugu
559,ఆమె ఆ రోజు తన జీవితాన్ని గడుపుతుంది.,Telugu
560,"ఇద్దరు స్నేహితులు తల్లిని కలవడానికి వచ్చారు, మరియు వారు మెల్లి మరియు టెర్రీ మరియు ముగ్గురు స్నేహితులు.",Telugu
561,"నర్సిస్ తల్లికి తల్లి తల్లి తెలుసు, ఆమె మిమ్మల్ని చూడటం చాలా బాగుంది, మరియు ఆమె కల ఎలా ఉంది మరియు ఆమె చాలా బాగుంది మరియు ఆమె ఆమె గురించి ఎలా ఆందోళన చెందుతుందో ఆమె.",Telugu
562,"ఇది అద్భుతంగా ఉంటుంది, మరియు ఆమె నేర్చుకుంటుంది, నేను వేరే వాటితో మాట్లాడతాను.",Telugu
563,"ఇప్పుడు మెల్లి మరియు టెర్రెరీలు తమ పాత స్నేహితుడికి, తల్లి మరియు కుమార్తె ఒకరినొకరు రహస్యంగా నవ్వారు.",Telugu
564,"మంచం ఆమె తల్లి కోసం సిద్ధంగా ఉంది, నా కల గ్రహించబడిందని నేను నమ్ముతున్నాను, మరుసటి రోజు నార్సిస్సా మరియు నా తల్లికి మరుసటి రోజు తెలుసు అని మీకు తెలుసు.",Telugu
565,గోల్డెన్ జర్నీ వారి వద్దకు వచ్చి వారికి మరియు వజ్రాలు మరియు వజ్రాలలో పడిపోయింది.,Telugu
566,"అది ఆపివేసినప్పుడు, ఒక అందమైన దాని నుండి బయటపడింది మరియు నర్సిస్సా యొక్క నర్సిసా పూర్తిగా భయాందోళనలను చూసింది.",Telugu
567,"హలో నేను వివాహంలో తన చేతిని అడగమని నర్సిసస్ అడగడానికి ఇక్కడ ఉన్నాను, కాని అతనికి తెలుసు, మరియు మీరు ఎవరు.",Telugu
568,నేను మీ కుమార్తె పేరు మరియు అందంలో అదృష్ట అదృష్టం యొక్క దేవదూత.,Telugu
569,నేను మీకు బహుమతి తెచ్చాను కాని మీరు అతనితో వెళ్ళలేరని మీకు తెలియదు.,Telugu
570,"ఓహ్, అతను ధనవంతుడు మరియు అందమైనవాడు, నేను మీ టెరెన్స్‌ను అంగీకరించగలను.",Telugu
571,"ఆమె ఒక మ్యాజిక్ పోర్టల్‌తో ప్రయాణించింది, మరియు ఆమె తల్లి రథంలో తుఫాను మరియు పాత్రలో తుఫాను మరియు పాత్రకు ప్రయాణించింది.",Telugu
572,"అది ఉన్న వెంటనే, క్యారేజ్ మరొక పోర్టల్ ద్వారా మరొక పోర్టల్, నా డార్లింగ్ ద్వారా వెళ్ళడానికి చాలా భయపడింది.",Telugu
573,"విస్తృత మరియు సొగసైన బంగారు కోట నర్సిస్సా ఆశ్చర్యకరమైనవి మీకు తెలుసు అని మీకు తెలుసు అని మీకు తెలుసు, మీకు తెలుసని మీకు తెలుసు, మీరు ఇక్కడకు రావాలనుకునే చాలా అందమైన బట్టలకు మీకు అర్హత ఉంటుంది.",Telugu
574,నేను ఖచ్చితంగా ఆ రుచికరమైన ఆహారాన్ని తినవచ్చా?,Telugu
575,"మాంసం వాసన ఉన్న మెలిజం నేను మీకు కావలసినదాన్ని పొందగలను, ధన్యవాదాలు, ఎందుకంటే వారు భోజనాల గదికి వెళ్ళారు, ఎందుకంటే ఇది జామ్‌లతో తయారు చేయబడింది.",Telugu
576,"మాణిక్యాల సలాడ్లు మాబయీల రొట్టెలతో తయారు చేయబడతాయి, దాని పైన ఉన్న రొట్టె, మరియు ఈ జామ్ ఎంత అందంగా ఉంది, మరియు ఆమె స్లైస్ తీసుకున్న రొట్టెకు మంచిది.",Telugu
577,"రూబిక్ జామ్ చాలా గొప్పది మరియు ఇది చాలా వేడిగా ఉంది మరియు నేను చాలా వేడిగా తినలేను, కానీ మీరు తినలేకపోతే, మీకు వెండి రొట్టె సిల్లవర్ చెల్లించడానికి మీరు తింటారు.",Telugu
578,"ఇంకేమైనా నేను సాధారణ రొట్టె రొట్టెను కలిగి ఉండాలి, కాబట్టి నా సైర్ షెల్ భార్యగా ఉండటానికి ఇది చలి.",Telugu
579,"కానీ ఆమె అన్ని తినదగిన వాటిలో ట్రంప్ చేయబడింది, త్వరలోనే నేను త్వరలో దీనిని ఏడవడం ప్రారంభించాను కాని ఆహారం బాగుంది.",Telugu
580,"ఇక్కడ బంగారు బంగాళాదుంపలను ప్రయత్నించండి, మీరు నన్ను వివాహం చేసుకున్న తర్వాత అవి చాలా బాగున్నాయి.",Telugu
581,"మీరు తినాలి మరియు మీరు పెళ్లి చేసుకోకూడదనుకునే ఫాన్సీ విషయాలు మీకు నచ్చాయని నేను అనుకున్నాను, నేను ఇంటికి వెళ్లాలనుకుంటున్నాను.",Telugu
582,నా తల్లి మెలిస్సాకు నన్ను ఇంటికి అనుమతించండి మరియు ఒకరినొకరు బాగా ఎగిరింది.,Telugu
583,మీకు నిజంగా అవసరమైతే నేను నిన్ను ఇంటికి తీసుకెళ్ళి ఇంటికి మరియు అసంతృప్తిని తీసుకుంటాను.,Telugu
584,"కారులో, నర్సిస్ ఆమె ఇంటికి వచ్చిన ఎన్నికల గురించి లోతుగా ఆలోచించడం ప్రారంభించాడు.",Telugu
585,"ఆమె ఇంట్లో నా తల్లిని కౌగిలించుకోవడానికి పరిగెత్తింది, నా సోదరి, నా అభిమాన కుమార్తె నేను నిన్ను ఎప్పటికీ చూడలేనని అనుకున్నాను.",Telugu
586,"ఓమ్, నేను నిన్ను చాలా ప్రేమిస్తున్నాను, మీరు బంగారు రొట్టెను ఉపయోగించలేదు మరియు బంగారు రొట్టె అంతా పనికిరానిది, ఎందుకంటే నేను తినలేను.",Telugu
587,"అతను అందంగా ఉన్నాడు, అతను నా గురించి పట్టించుకోలేదు, కాని నా ప్రియమైనవారు ఇతరులకు చికిత్స చేశారని నాకు తెలుసు.",Telugu
588,"నేను నటించినందుకు క్షమించండి అని నాకు తెలుసు, లేదు, మీరు చూసినప్పటి నుండి ఫర్వాలేదు.",Telugu
589,ఆ రోజు నుండి ఆ రోజు నుండి మీకు మంచి ఏదైనా ఇవ్వవచ్చు.,Telugu
590,"నర్సిసా మొదట మారిపోయింది, కానీ నెమ్మదిగా మరియు రోగి ఆమె ఒక రోజు మెల్లి మరియు టెర్రీలను చూడటం ప్రారంభించింది, మరియు ఆమె నాతో చెప్పింది కాబట్టి హలో మాకు హలో చెప్పండి.",Telugu
591,"""ఇప్పుడు జరిగిన అన్ని విషయాలు మరియన్ వారికి చెప్పారు, ఆ సమయం నుండి ఆమె ఆ సమయం నుండి చాలా మారిపోయింది.",Telugu
592,"ఆమెకు తెలుసు, ఆమెకు ఎక్కువ బంగారు రొట్టెలు లేవు.",Telugu
593,"టెర్రీ మీరు నిజంగా ఆ దేవదూతలా కనిపిస్తారు, అయితే, మీరిద్దరూ ఎలా ఉంటారో నేను చూస్తున్నాను",Telugu
